Entity ID,Acquisition Date,Mission,Camera,Camera Resolution,Operations Number,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,area_kmsq,area_aea_kmsq,area_kmsq_equal_area
D3C1216-200320F006,1980/07/29,1216-2,F,2 to 4 feet,320,41.024,114.007,41.262,112.855,40.969,115.202,40.784,115.184,41.081,112.793,,4153.741759882507,4159.521753826036
D3C1217-300986A005,1982/08/16,1217-3,A,2 to 4 feet,986,53.249,94.499,53.407,93.809,53.258,95.239,53.093,95.175,53.238,93.777,,1807.525300497563,1806.5780509573244
D3C1214-300725F001,1978/06/18,1214-3,F,2 to 4 feet,725,60.267,71.033,60.448,70.25,60.247,71.92,60.088,71.849,60.281,70.149,1180.7543736382297,1797.2424123572941,1798.1694746384303
D3C1208-300562A027,1974/06/17,1208-3,A,2 to 4 feet,562,61.47,32.505,61.713,30.471,61.422,34.43,61.219,34.264,61.558,30.442,7568.600281749001,4335.811297141112,4320.951878331111
D3C1201-200115A154,1971/06/23,1201-2,A,2 to 4 feet,115,38.455,80.513,38.798,78.356,38.352,82.709,38.117,82.606,38.55,78.381,2189.6745163054197,10248.67299111828,10201.40534716833
D3C1215-200667F005,1979/06/04,1215-2,F,2 to 4 feet,667,45.209,36.305,45.401,35.578,45.201,37.2,45.038,37.151,45.178,35.471,3310.510195210556,2895.493314911483,2897.326887236996
D3C1213-200262A026,1977/08/13,1213-2,A,2 to 4 feet,262,32.957,56.463,33.094,55.946,32.986,56.993,32.812,56.941,32.941,55.922,1189.765980970482,1798.5005749721486,1798.077648176721
D3C1208-300517A001,1974/06/13,1208-3,A,2 to 4 feet,517,43.339,122.327,43.53,120.84,43.353,123.67,43.125,123.55,43.381,120.83,,4852.746062575707,4840.485787324413
D3C1201-100020F016,1971/06/18,1201-1,F,2 to 4 feet,20,47.771,133.985,48.075,132.454,47.668,135.787,47.48,135.747,47.821,132.325,,6467.938254715144,6481.902139617734
D3C1212-100008F036,1976/07/09,1212-1,F,2 to 4 feet,8,47.167,42.018,47.333,41.62,47.197,42.537,47.013,42.454,47.123,41.507,1800.3522771808014,1648.8857104098777,1649.09292292082
D3C1216-300668F023,1980/09/12,1216-3,F,2 to 4 feet,668,29.155,121.472,29.377,120.468,29.118,122.51,28.931,122.499,29.194,120.417,,4197.215913612174,4200.996677713816
D3C1210-300447A014,1975/08/13,1210-3,A,2 to 4 feet,447,52.373,71.356,52.606,69.973,52.313,72.789,52.144,72.707,52.429,69.96,1976.9504652663577,3758.8482759914723,3750.479082525269
D3C1219-200713F007,1984/09/10,1219-2,F,2 to 4 feet,713,34.478,6.997,34.658,6.404,34.496,7.672,34.31,7.638,34.444,6.341,3222.1903951745394,2686.185152269438,2686.892498193453
D3C1208-300559F024,1974/06/17,1208-3,F,2 to 4 feet,559,40.251,69.998,40.518,68.168,40.191,71.865,39.981,71.877,40.314,68.092,3333.438883270477,7387.8175562055885,7415.833509656417
D3C1217-200540F018,1982/07/03,1217-2,F,2 to 4 feet,540,57.51,138.575,57.853,136.648,57.397,140.361,57.158,140.323,57.688,136.565,,5216.493543094418,5240.255154935596
D3C1216-300790F016,1980/09/26,1216-3,F,2 to 4 feet,790,41.095,108.523,41.254,107.932,41.112,109.112,40.926,109.094,41.096,107.897,,1945.0902770558369,1946.0081868657055
D3C1210-300457F025,1975/08/15,1210-3,F,2 to 4 feet,457,50.979,14.0,51.363,11.73,50.808,16.342,50.589,16.328,51.155,11.612,12334.621591033723,8023.357983451092,8069.936421070137
D3C1214-200531F021,1978/05/15,1214-2,F,2 to 4 feet,531,18.474,18.732,18.644,18.092,18.514,19.309,18.279,19.319,18.477,18.077,2888.2332552529183,2892.9378859317994,2894.00221287347
D3C1201-200150F008,1971/06/25,1201-2,F,2 to 4 feet,150,54.809,89.301,55.032,88.35,54.782,90.484,54.607,90.409,54.793,88.2,,3389.029981421486,3391.952025663228
D3C1203-300317A003,1972/07/30,1203-3,A,2 to 4 feet,317,50.956,135.774,51.666,131.081,50.578,140.578,50.269,140.269,51.301,131.215,,25773.358571074714,25135.993471729907
D3C1214-401026F004,1978/07/27,1214-4,F,2 to 4 feet,1026,75.859,93.968,76.284,91.891,75.66,96.184,75.436,95.786,76.13,91.553,,3180.0516571042135,3198.7623908008245
D3C1217-200596A028,1982/07/09,1217-2,A,2 to 4 feet,596,60.85,57.992,61.034,57.105,60.833,58.976,60.675,58.906,60.846,57.073,2176.9779272994233,2000.1386417837496,1997.9181621669513
D3C1208-200302F011,1974/05/14,1208-2,F,2 to 4 feet,302,41.744,-71.273,42.003,-72.749,41.685,-69.273,41.536,-69.297,41.696,-72.925,3275.1024270470125,7668.897502577924,7699.726933990597
D3C1217-200583F011,1982/07/08,1217-2,F,2 to 4 feet,583,69.069,83.424,69.315,82.231,69.003,84.703,68.817,84.561,69.159,82.078,666.7514767064514,2096.7827779547606,2100.3153064267863
D3C1214-300908F026,1978/07/13,1214-3,F,2 to 4 feet,908,38.085,15.551,38.231,15.049,38.102,16.086,37.938,16.062,38.069,15.008,2072.881592337883,1700.2286401880926,1700.6614820110183
D3C1215-300778A029,1979/06/19,1215-3,A,2 to 4 feet,778,51.355,112.455,51.598,111.021,51.295,113.939,51.116,113.855,51.41,111.009,,4218.999028628912,4209.339269338309
D3C1215-401152F014,1979/08/04,1215-4,F,2 to 4 feet,1152,52.108,46.449,52.392,44.96,52.002,48.208,51.835,48.166,52.166,44.83,5800.309567222031,5154.37174728709,5165.75798156199
D3C1212-200371A021,1976/08/19,1212-2,A,2 to 4 feet,371,55.723,39.797,55.94,38.786,55.702,40.824,55.494,40.658,55.782,38.711,3766.316599100418,2775.954204244834,2773.478607756869
D3C1215-200560A029,1979/05/17,1215-2,A,2 to 4 feet,560,0.581,97.816,0.735,97.167,0.644,98.444,0.401,98.375,0.557,97.141,,3325.1413388148976,3325.117098009168
D3C1218-100322A001,1983/08/13,1218-1,A,2 to 4 feet,322,43.042,126.987,43.277,125.718,42.992,128.356,42.819,128.303,43.063,125.725,,4632.164436370475,4622.664636824391
D3C1203-100053A019,1972/07/11,1203-1,A,2 to 4 feet,53,39.762,100.28,40.029,98.798,39.723,101.678,39.483,101.564,39.848,98.777,,5901.983367822192,5891.342649429065
D3C1215-300937A027,1979/07/09,1215-3,A,2 to 4 feet,937,65.735,83.408,66.263,79.618,65.427,87.348,65.22,87.082,66.025,79.611,2762.6443042581177,9345.151944332963,9214.010540799298
D3C1217-300893F010,1982/08/08,1217-3,F,2 to 4 feet,893,50.71,-102.733,50.987,-104.154,50.608,-101.055,50.444,-101.094,50.765,-104.278,,4976.034550096409,4986.489294823653
D3C1203-200295A031,1972/07/28,1203-2,A,2 to 4 feet,295,51.904,37.075,52.34,34.363,51.706,39.867,51.478,39.71,52.089,34.381,13265.457358089036,10345.535137868577,10262.160703410535
D3C1216-100035F018,1980/06/22,1216-1,F,2 to 4 feet,35,36.033,75.917,36.188,75.408,36.043,76.498,35.887,76.468,36.007,75.353,581.3586471706085,1913.5922160267446,1914.0138443085839
D3C1215-401278F001,1979/08/22,1215-4,F,2 to 4 feet,1278,49.543,65.574,49.767,64.646,49.518,66.765,49.348,66.7,49.511,64.491,2499.3808097679903,3887.0016813785433,3891.5005270122188
D3C1217-301432F021,1982/09/21,1217-3,F,2 to 4 feet,1432,-0.032,41.34,0.188,40.397,-0.054,42.311,-0.254,42.307,-0.009,40.351,3625.7578977359617,4802.806662155158,4802.801652733203
D3C1215-200676A004,1979/06/06,1215-2,A,2 to 4 feet,676,41.202,89.264,41.39,88.513,41.207,90.097,41.04,90.08,41.154,88.536,,2934.076065770586,2931.1479184822892
D3C1210-100053F037,1975/06/12,1210-1,F,2 to 4 feet,53,51.017,13.717,51.407,11.424,50.842,16.087,50.622,16.072,51.197,11.304,12583.267465140583,8168.039227179831,8215.89700167925
D3C1214-200646A012,1978/05/28,1214-2,A,2 to 4 feet,646,27.803,41.973,28.001,40.946,27.791,43.024,27.608,42.978,27.813,40.946,3554.6907220443877,4218.481879522069,4214.71992870349
D3C1214-300795F030,1978/06/28,1214-3,F,2 to 4 feet,795,44.834,-103.206,45.103,-104.626,44.779,-101.906,44.55,-101.913,44.943,-104.674,,4760.171078377286,4772.295782591876
D3C1216-100034F024,1980/06/22,1216-1,F,2 to 4 feet,34,38.637,99.292,38.87,98.183,38.586,100.442,38.402,100.426,38.69,98.124,,4110.012292757944,4115.289025273203
D3C1208-300438A004,1974/06/01,1208-3,A,2 to 4 feet,438,49.296,27.009,49.451,26.212,49.318,27.885,49.165,27.873,49.236,26.246,3329.183973177162,2449.4445333588124,2446.64804554966
D3C1216-200565F043,1980/08/27,1216-2,F,2 to 4 feet,565,43.841,109.036,44.221,106.91,43.691,111.225,43.457,111.22,43.997,106.804,,9154.338834995602,9198.718364127242
D3C1217-200629A019,1982/07/12,1217-2,A,2 to 4 feet,629,36.389,66.808,36.529,66.248,36.422,67.381,36.241,67.327,36.37,66.223,954.4223372378387,1940.0030138591078,1939.4987527018777
D3C1203-400590A005,1972/08/23,1203-4,A,2 to 4 feet,590,64.346,48.792,64.573,47.715,64.304,49.963,64.117,49.778,64.404,47.608,3544.629233953659,2339.395748743261,2337.2952684599504
D3C1217-100191F030,1982/05/29,1217-1,F,2 to 4 feet,191,26.773,81.331,26.915,80.88,26.797,81.809,26.631,81.791,26.75,80.845,297.4027354759369,1744.0294428354339,1744.3352420942476
D3C1203-200284A001,1972/07/27,1203-2,A,2 to 4 feet,284,40.925,50.215,41.089,49.606,40.939,50.874,40.772,50.842,40.892,49.6,1835.3000290911332,2161.530955697187,2160.4218666551783
D3C1206-300390F087,1973/08/20,1206-3,F,2 to 4 feet,390,46.377,43.639,46.74,41.513,46.233,45.825,46.01,45.82,46.527,41.409,8756.52178458023,8328.804734490404,8370.688086874405
D3C1215-401313A024,1979/08/29,1215-4,A,2 to 4 feet,1313,46.394,124.022,46.576,123.163,46.413,124.874,46.194,124.758,46.413,123.116,,2873.111415647008,2871.1695761529613
D3C1215-401217A022,1979/08/14,1215-4,A,2 to 4 feet,1217,43.014,92.243,43.255,90.943,42.957,93.697,42.794,93.655,43.022,90.966,,4913.971020665356,4901.536098675181
D3C1219-200405F008,1984/08/07,1219-2,F,2 to 4 feet,405,10.225,-63.491,10.389,-63.979,10.259,-62.976,10.061,-62.993,10.192,-64.014,1128.97250962236,2463.1047578718662,2463.27886015311
D3C1203-400556F002,1972/08/20,1203-4,F,2 to 4 feet,556,56.936,49.495,57.127,48.736,56.912,50.385,56.752,50.315,56.945,48.628,2445.2598701040497,2055.498537078889,2056.4311304881985
D3C1219-100325A017,1984/07/31,1219-1,A,2 to 4 feet,325,53.461,-117.855,53.641,-118.647,53.47,-117.008,53.282,-117.082,53.449,-118.683,,2345.43604146601,2344.004854350181
D3C1212-100214F017,1976/08/01,1212-1,F,2 to 4 feet,214,22.616,115.892,22.847,114.83,22.589,116.86,22.368,116.86,22.691,114.8,,4434.892391036298,4438.880047405763
D3C1212-300655F048,1976/09/29,1212-3,F,2 to 4 feet,655,34.024,89.544,34.438,87.29,33.917,91.405,33.59,91.457,34.267,87.237,,10576.699061216006,10641.888178827163
D3C1217-100037A025,1982/05/15,1217-1,A,2 to 4 feet,37,12.23,-83.955,12.407,-84.541,12.249,-83.31,12.08,-83.319,12.169,-84.519,319.844187219429,2968.3669392579013,2967.6518998689044
D3C1203-300371F016,1972/08/05,1203-3,F,2 to 4 feet,371,39.838,-76.431,40.266,-78.652,39.763,-74.692,39.377,-74.642,40.093,-78.692,3400.728521011261,10551.724903765324,10621.491647561745
D3C1219-200560A011,1984/08/25,1219-2,A,2 to 4 feet,560,52.737,60.494,53.022,58.798,52.661,62.252,52.456,62.149,52.807,58.783,4524.0502337332455,5555.464037413752,5539.905159446246
D3C1214-300719F004,1978/06/15,1214-3,F,2 to 4 feet,719,48.835,74.606,49.122,73.055,48.766,76.031,48.534,76.019,48.96,72.999,1972.206960809204,4917.378328418858,4932.5259201211065
D3C1215-401184F098,1979/08/08,1215-4,F,2 to 4 feet,1184,45.607,20.477,45.988,18.287,45.456,22.729,45.222,22.723,45.765,18.178,12204.476525397433,9124.027171515616,9171.117092755976
D3C1219-100271F020,1984/07/29,1219-1,F,2 to 4 feet,271,0.455,124.699,0.617,124.22,0.491,125.203,0.293,125.188,0.422,124.186,,2438.956855525112,2438.9650478800854
D3C1215-401313F014,1979/08/29,1215-4,F,2 to 4 feet,1313,47.799,124.523,48.004,123.637,47.807,125.339,47.573,125.33,47.839,123.602,,2889.1704217995634,2893.0173662021007
D3C1214-300991F007,1978/07/22,1214-3,F,2 to 4 feet,991,59.316,112.46,59.5,111.664,59.294,113.392,59.138,113.32,59.322,111.552,,1964.5240312365945,1965.5088461597977
D3C1203-400505F013,1972/08/16,1203-4,F,2 to 4 feet,505,54.672,94.482,55.166,91.669,54.421,97.401,54.172,97.365,54.93,91.514,,10525.636468831772,10603.802861606411
D3C1216-100126A003,1980/07/02,1216-1,A,2 to 4 feet,126,34.317,-4.81,34.633,-6.729,34.226,-2.855,34.006,-2.944,34.4,-6.707,10770.666347810851,9000.021405591515,8966.800983545761
D3C1217-301125A017,1982/08/30,1217-3,A,2 to 4 feet,1125,23.648,112.682,23.938,110.952,23.584,114.444,23.362,114.371,23.704,110.974,,8994.654917936929,8974.219560570264
D3C1203-100035A004,1972/07/10,1203-1,A,2 to 4 feet,35,67.337,157.572,67.909,154.764,67.086,160.377,66.795,159.644,67.717,154.512,,8359.242011906877,8295.64333096119
D3C1210-200269A008,1975/07/14,1210-2,A,2 to 4 feet,269,48.007,35.143,48.347,32.939,47.877,37.402,47.674,37.289,48.128,32.957,9618.223130062575,7923.925261275622,7878.873095142203
D3C1219-100064F014,1984/07/10,1219-1,F,2 to 4 feet,64,26.872,14.113,27.106,12.972,26.851,15.15,26.621,15.157,26.945,12.938,5177.90882299097,4769.606798276451,4775.8806991486235
D3C1208-400689A006,1974/07/05,1208-4,A,2 to 4 feet,689,58.208,60.245,58.428,58.43,58.178,61.959,57.978,61.819,58.276,58.408,3894.1600096361694,4158.054550322051,4145.653253266898
D3C1216-100246F002,1980/07/18,1216-1,F,2 to 4 feet,246,27.895,-11.416,28.133,-12.574,27.871,-10.363,27.639,-10.356,27.97,-12.609,5374.21103278582,4848.981424723044,4855.735421357
D3C1206-400634F090,1973/09/21,1206-4,F,2 to 4 feet,634,40.626,42.009,40.963,40.087,40.506,43.979,40.284,43.98,40.751,39.996,8040.749680139664,8191.319185937279,8224.819836011646
D3C1215-300799F017,1979/06/21,1215-3,F,2 to 4 feet,799,64.042,-158.99,64.436,-161.309,63.88,-156.819,63.644,-156.896,64.274,-161.426,,5176.419059406456,5208.131731034399
D3C1208-200268A002,1974/05/12,1208-2,A,2 to 4 feet,268,43.874,56.516,43.986,55.991,43.912,57.061,43.763,57.031,43.834,55.983,1102.1338638587188,1436.0881791059512,1435.6416958246894
D3C1203-300331A002,1972/07/31,1203-3,A,2 to 4 feet,331,55.966,31.776,56.149,30.978,55.957,32.655,55.794,32.597,55.955,30.955,3188.232739954422,2111.0173702940638,2109.023551648212
D3C1201-100028F005,1971/06/18,1201-1,F,2 to 4 feet,28,42.81,45.346,43.112,43.776,42.753,46.779,42.491,46.775,42.93,43.724,5927.785683658127,6192.370566438933,6209.696928032562
D3C1217-200538A003,1982/07/02,1217-2,A,2 to 4 feet,538,21.944,-77.581,22.086,-78.06,21.974,-77.068,21.814,-77.086,21.897,-78.059,460.79862837002565,1970.9644167423883,1970.5537692491366
D3C1203-100100F008,1972/07/14,1203-1,F,2 to 4 feet,100,50.42,116.508,50.643,115.65,50.392,117.576,50.217,117.509,50.404,115.514,,3380.7252822511605,3383.207180738204
D3C1217-100113A074,1982/05/23,1217-1,A,2 to 4 feet,113,24.039,5.289,24.333,3.543,23.973,7.07,23.75,6.995,24.097,3.565,9900.551745627952,9120.949734528936,9099.428043146087
D3C1201-200155A076,1971/06/25,1201-2,A,2 to 4 feet,155,34.869,61.72,35.06,60.997,34.881,62.519,34.705,62.505,34.812,61.022,1878.0283282804337,3225.351669056588,3222.7202923542422
D3C1210-200277F006,1975/07/15,1210-2,F,2 to 4 feet,277,45.924,63.471,46.073,63.018,45.975,63.905,45.758,63.899,45.9,62.999,975.3514141089248,1514.6600177562323,1515.2488248174336
D3C1217-301213A008,1982/09/05,1217-3,A,2 to 4 feet,1213,21.899,-79.25,22.089,-80.221,21.893,-78.256,21.712,-78.298,21.902,-80.22,838.9239148374786,4139.796517557602,4136.989787499333
D3C1218-100282A001,1983/08/06,1218-1,A,2 to 4 feet,282,46.287,64.56,46.499,63.524,46.298,65.566,46.052,65.41,46.331,63.467,2334.5249775159914,3756.887141305671,3752.906729998728
D3C1214-200539A016,1978/05/16,1214-2,A,2 to 4 feet,539,24.427,45.407,24.569,44.921,24.457,45.928,24.297,45.909,24.381,44.921,1519.020524562027,1960.511428114517,1960.062825439845
D3C1206-200223F032,1973/08/05,1206-2,F,2 to 4 feet,223,38.201,100.727,38.373,100.118,38.202,101.471,38.049,101.433,38.165,100.033,,2500.1044074516763,2501.2519984473156
D3C1203-400651F012,1972/08/28,1203-4,F,2 to 4 feet,651,24.173,103.677,24.43,102.628,24.107,104.904,23.932,104.884,24.194,102.545,,5501.28473390107,5505.940804016465
D3C1210-200186A032,1975/06/29,1210-2,A,2 to 4 feet,186,45.259,28.087,45.592,25.952,45.14,30.274,44.933,30.168,45.369,25.972,10192.345873912354,8196.086525180683,8153.11667555483
D3C1214-300972F007,1978/07/19,1214-3,F,2 to 4 feet,972,51.864,29.348,52.164,27.71,51.783,30.858,51.552,30.84,52.003,27.648,6851.521118460693,4875.501707559324,4892.336840535365
D3C1212-100235F015,1976/08/03,1212-1,F,2 to 4 feet,235,46.314,22.878,46.564,21.689,46.237,24.12,46.062,24.093,46.394,21.617,4993.023780243202,3757.258952537692,3763.3622494651513
D3C1219-200473F058,1984/08/15,1219-2,F,2 to 4 feet,473,28.355,66.675,28.528,66.077,28.389,67.264,28.17,67.253,28.342,66.047,1208.1865409779816,2666.3412974294006,2667.2371915195636
D3C1219-100333F011,1984/08/01,1219-1,F,2 to 4 feet,333,58.223,22.844,58.563,20.948,58.095,24.834,57.881,24.772,58.356,20.825,9860.362312602592,5665.292043676741,5682.001210106995
D3C1217-100198F016,1982/05/30,1217-1,F,2 to 4 feet,198,32.931,87.866,33.156,86.822,32.89,88.944,32.704,88.932,32.974,86.769,184.80716765338136,4175.007827004566,4179.373710143987
D3C1217-200690F009,1982/07/17,1217-2,F,2 to 4 feet,690,64.531,123.838,64.744,122.859,64.488,125.007,64.325,124.9,64.557,122.702,,2205.6140238256958,2206.9173675415823
D3C1206-200235F006,1973/08/06,1206-2,F,2 to 4 feet,235,50.239,156.099,50.435,155.226,50.244,156.905,50.024,156.893,50.28,155.191,,2554.1906460275977,2557.603223185118
D3C1206-400547A015,1973/09/11,1206-4,A,2 to 4 feet,547,39.653,-73.995,39.878,-75.201,39.608,-72.648,39.449,-72.685,39.651,-75.177,1660.3804090322571,4662.921325127164,4652.744871062729
D3C1219-200483A003,1984/08/16,1219-2,A,2 to 4 feet,483,31.123,27.254,31.276,26.689,31.163,27.843,30.971,27.806,31.082,26.676,2449.438005243706,2361.0136619515406,2360.414703642968
D3C1214-200421A025,1978/05/04,1214-2,A,2 to 4 feet,421,22.907,49.718,23.047,49.239,22.937,50.23,22.778,50.212,22.86,49.24,1369.2913385956117,1938.8097614500298,1938.3933724193446
D3C1217-200742A002,1982/07/22,1217-2,A,2 to 4 feet,742,46.557,-122.6,46.707,-123.246,46.578,-121.934,46.4,-122.005,46.551,-123.28,,1904.8187420156785,1904.0890479393292
D3C1208-400695F005,1974/07/06,1208-4,F,2 to 4 feet,695,62.976,42.066,63.219,40.258,62.894,44.189,62.744,44.139,63.017,40.11,6724.782218985855,4112.6879193963605,4124.942158119983
D3C1201-200090A015,1971/06/22,1201-2,A,2 to 4 feet,90,25.83,117.904,26.016,117.246,25.847,118.63,25.672,118.619,25.769,117.27,,3194.6183425983963,3192.841951370664
D3C1217-200765F006,1982/07/24,1217-2,F,2 to 4 feet,765,49.689,63.483,49.889,62.69,49.673,64.465,49.51,64.407,49.666,62.57,2032.977011110733,2927.6059272653715,2929.6202070425193
D3C1216-100035F012,1980/06/22,1216-1,F,2 to 4 feet,35,36.915,76.119,37.07,75.604,36.925,76.706,36.768,76.675,36.89,75.547,580.1509561469879,1915.4909293315718,1915.964032530744
D3C1213-200333F058,1977/08/26,1213-2,F,2 to 4 feet,333,29.133,112.331,29.353,111.379,29.088,113.318,28.911,113.306,29.18,111.328,,3784.221178474854,3787.5516276404132
D3C1210-200304A030,1975/07/20,1210-2,A,2 to 4 feet,304,54.13,68.234,54.324,67.279,54.127,69.193,53.921,69.049,54.169,67.217,1663.258194353424,2629.4937778533763,2627.3340897417293
D3C1201-200117F011,1971/06/23,1201-2,F,2 to 4 feet,117,50.31,60.971,50.677,58.996,50.162,63.13,49.944,63.098,50.436,58.865,6039.766835624848,7901.27911434194,7931.551097605509
D3C1219-100072A032,1984/07/11,1219-1,A,2 to 4 feet,72,42.339,66.87,42.49,66.282,42.357,67.504,42.199,67.475,42.304,66.277,1029.2856071361084,1924.4760480912828,1923.5541060554983
D3C1217-200616A013,1982/07/11,1217-2,A,2 to 4 feet,616,79.659,93.121,80.025,91.104,79.442,95.794,79.299,95.233,79.839,90.596,,2397.9472401742933,2384.560647974038
D3C1214-401157F013,1978/08/09,1214-4,F,2 to 4 feet,1157,47.466,46.391,47.717,45.115,47.398,47.719,47.214,47.694,47.538,45.043,4207.278840560959,4120.983330701979,4128.14114830787
D3C1206-300424A004,1973/08/26,1206-3,A,2 to 4 feet,424,33.716,112.938,33.881,112.313,33.729,113.628,33.575,113.616,33.664,112.335,,2470.7714652461723,2469.0805601691445
D3C1217-100212F005,1982/05/31,1217-1,F,2 to 4 feet,212,42.229,71.966,42.486,70.745,42.151,73.403,41.986,73.375,42.262,70.643,2108.751142465622,4979.3952705483125,4987.513257354828
D3C1213-100143F031,1977/07/23,1213-1,F,2 to 4 feet,143,68.914,74.368,69.32,72.048,68.654,77.197,68.499,77.053,69.115,71.752,3643.152230197968,4822.751454261402,4840.820747499717
D3C1201-100011A005,1971/06/17,1201-1,A,2 to 4 feet,11,51.61,66.662,52.059,63.677,51.424,69.721,51.17,69.556,51.784,63.703,8042.293605284882,12564.460187835233,12457.780874352107
D3C1215-401383A004,1979/09/05,1215-4,A,2 to 4 feet,1383,32.883,-113.533,33.026,-114.054,32.909,-112.975,32.751,-112.997,32.84,-114.055,,1920.1292331835546,1919.493237006624
D3C1201-200112F010,1971/06/23,1201-2,F,2 to 4 feet,112,52.68,129.331,53.141,126.582,52.468,132.169,52.213,132.146,52.899,126.439,,10909.79628261876,10987.650169147502
D3C1217-200405F005,1982/06/19,1217-2,F,2 to 4 feet,405,40.554,37.416,40.703,36.896,40.568,37.972,40.404,37.946,40.541,36.851,1785.6188709484634,1709.083258045467,1709.5965442818606
D3C1208-400611F010,1974/06/22,1208-4,F,2 to 4 feet,611,41.38,111.822,41.583,110.67,41.351,113.16,41.195,113.15,41.37,110.59,,4404.847452745608,4412.3673187681015
D3C1218-200437F002,1983/08/30,1218-2,F,2 to 4 feet,437,10.533,49.611,10.844,48.057,10.45,51.198,10.218,51.209,10.621,47.985,5908.5090507346495,8904.456811387638,8912.948522242608
D3C1217-200840A037,1982/08/02,1217-2,A,2 to 4 feet,840,58.095,91.745,58.272,90.922,58.087,92.654,57.929,92.595,58.083,90.899,,2000.7486464077506,1998.7509262916376
